model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
google/gemma-2-27b-it,13,20241026195155,40,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?","~ ~ # # 
"
google/gemma-2-27b-it,14,20241026195155,40,1003,Symbol,^ #,^ $,# ~,# {,1,"If ^ # changes to ^ $, what does # ~ change to ?","$ ~ 
"
google/gemma-2-27b-it,15,20241026195155,40,1004,Symbol,! ^,! # #,$ {,$ = =,1,"If ! ^ changes to ! # #, what does $ { change to ?","$ { { 
"
google/gemma-2-27b-it,16,20241026195156,40,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?","@ ~ ~ $ $ 
"
google/gemma-2-9b-it,0,20241026195157,40,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?","k 
"
google/gemma-2-9b-it,1,20241026195157,40,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?","j k k 
"
google/gemma-2-9b-it,2,20241026195158,40,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?","g i 
"
google/gemma-2-9b-it,3,20241026195158,40,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?","k l l m 
"
google/gemma-2-9b-it,4,20241026195159,40,1003,Latin,f g,f i,j k,j m,1,"If f g changes to f i, what does j k change to ?","j l 
"
google/gemma-2-9b-it,5,20241026195159,40,1004,Latin,d e,d f f,g h,g i i,1,"If d e changes to d f f, what does g h change to ?","g i i 
"
google/gemma-2-9b-it,6,20241026195200,40,1005,Latin,c d,b d,j j k k,i i k k,1,"If c d changes to b d, what does j j k k change to ?","j j k k 
"
google/gemma-2-9b-it,7,20241026195200,40,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?","theta kappa 
"
google/gemma-2-9b-it,8,20241026195201,40,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?","kappa mu 
"
google/gemma-2-9b-it,9,20241026195202,40,1003,Greek,delta epsilon,delta eta,theta iota,theta lambda,1,"If delta epsilon changes to delta eta, what does theta iota change to ?","theta kappa 
"
google/gemma-2-9b-it,10,20241026195202,40,1004,Greek,eta theta,eta iota iota,lambda mu,lambda nu nu,1,"If eta theta changes to eta iota iota, what does lambda mu change to ?","lambda nu 
"
google/gemma-2-9b-it,11,20241026195203,40,1005,Greek,beta gamma,alpha gamma,zeta zeta eta eta,epsilon epsilon eta eta,1,"If beta gamma changes to alpha gamma, what does zeta zeta eta eta change to ?","zeta zeta eta eta 
"
google/gemma-2-9b-it,12,20241026195203,40,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?","~ # 
"
google/gemma-2-9b-it,13,20241026195204,40,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?","~ ## 
"
google/gemma-2-9b-it,14,20241026195204,40,1003,Symbol,^ #,^ $,# ~,# {,1,"If ^ # changes to ^ $, what does # ~ change to ?","# ~ 
"
google/gemma-2-9b-it,15,20241026195205,40,1004,Symbol,! ^,! # #,$ {,$ = =,1,"If ! ^ changes to ! # #, what does $ { change to ?","$ # 


"
google/gemma-2-9b-it,16,20241026195205,40,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?","~ ~ @ @ 
"
