model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
gpt-4-0613,1,20241026191620,41,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4-0613,2,20241026191621,41,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?",g i
gpt-4-0613,3,20241026191621,41,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i i j j
gpt-4-0613,4,20241026191622,41,1003,Latin,c d,c f,g h,g j,1,"If c d changes to c f, what does g h change to ?",g j
gpt-4-0613,5,20241026191622,41,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
gpt-4-0613,6,20241026191622,41,1005,Latin,e f,d f,l l m m,k k m m,1,"If e f changes to d f, what does l l m m change to ?",k l m m
gpt-4-0613,7,20241026191623,41,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?",theta kappa
gpt-4-0613,8,20241026191623,41,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?",theta theta kappa kappa
gpt-4-0613,9,20241026191624,41,1003,Greek,alpha beta,alpha delta,epsilon zeta,epsilon theta,1,"If alpha beta changes to alpha delta, what does epsilon zeta change to ?",epsilon theta
gpt-4-0613,10,20241026191624,41,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?",theta iota iota
gpt-4-0613,11,20241026191625,41,1005,Greek,delta epsilon,gamma epsilon,theta theta iota iota,eta eta iota iota,1,"If delta epsilon changes to gamma epsilon, what does theta theta iota iota change to ?",zeta zeta kappa kappa
gpt-4-0613,12,20241026191625,41,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?",~ #
gpt-4-0613,13,20241026191626,41,1002,Symbol,@ %,@ @ ! !,^ #,^ ^ ~ ~,1,"If @ % changes to @ @ ! !, what does ^ # change to ?",^ ^ # #
gpt-4-0613,14,20241026191626,41,1003,Symbol,@ %,@ ^,% !,% #,1,"If @ % changes to @ ^, what does % ! change to ?",% ^
gpt-4-0613,15,20241026191627,41,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?",# $ $
gpt-4-0613,16,20241026191627,41,1005,Symbol,^ #,! #,{ { = =,$ $ = =,1,"If ^ # changes to ! #, what does { { = = change to ?",! { = =
gpt-4o-2024-08-06,0,20241026191628,41,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-4o-2024-08-06,1,20241026191628,41,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4o-2024-08-06,2,20241026191629,41,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?",g i
gpt-4o-2024-08-06,3,20241026191629,41,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i i k k
gpt-4o-2024-08-06,4,20241026191629,41,1003,Latin,c d,c f,g h,g j,1,"If c d changes to c f, what does g h change to ?",g j
gpt-4o-2024-08-06,5,20241026191630,41,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
gpt-4o-2024-08-06,6,20241026191631,41,1005,Latin,e f,d f,l l m m,k k m m,1,"If e f changes to d f, what does l l m m change to ?",k k m m
gpt-4o-2024-08-06,7,20241026191631,41,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?",theta kappa
gpt-4o-2024-08-06,8,20241026191631,41,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?",theta theta kappa kappa
gpt-4o-2024-08-06,9,20241026191632,41,1003,Greek,alpha beta,alpha delta,epsilon zeta,epsilon theta,1,"If alpha beta changes to alpha delta, what does epsilon zeta change to ?",epsilon iota
gpt-4o-2024-08-06,10,20241026191632,41,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?",theta kappa kappa
gpt-4o-2024-08-06,11,20241026191632,41,1005,Greek,delta epsilon,gamma epsilon,theta theta iota iota,eta eta iota iota,1,"If delta epsilon changes to gamma epsilon, what does theta theta iota iota change to ?",gamma gamma kappa kappa
gpt-4o-2024-08-06,12,20241026191633,41,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?",~ {
gpt-4o-2024-08-06,13,20241026191633,41,1002,Symbol,@ %,@ @ ! !,^ #,^ ^ ~ ~,1,"If @ % changes to @ @ ! !, what does ^ # change to ?",^ ^ $ $
gpt-4o-2024-08-06,14,20241026191633,41,1003,Symbol,@ %,@ ^,% !,% #,1,"If @ % changes to @ ^, what does % ! change to ?",% ^
gpt-4o-2024-08-06,15,20241026191634,41,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?",# ! !
gpt-4o-2024-08-06,16,20241026191634,41,1005,Symbol,^ #,! #,{ { = =,$ $ = =,1,"If ^ # changes to ! #, what does { { = = change to ?",! ! = =
