model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
claude-3-sonnet-20240229,2,20241026183641,14,1001,Latin,a b,a c,g h,g i,1,"If a b changes to a c, what does g h change to ?",g i
claude-3-sonnet-20240229,3,20241026183642,14,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?",k k m m
claude-3-sonnet-20240229,4,20241026183642,14,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?",k n
claude-3-sonnet-20240229,5,20241026183643,14,1004,Latin,e f,e g g,j k,j l l,1,"If e f changes to e g g, what does j k change to ?",j l
claude-3-sonnet-20240229,6,20241026183643,14,1005,Latin,f g,e g,m m n n,l l n n,1,"If f g changes to e g, what does m m n n change to ?",l m n n
claude-3-sonnet-20240229,7,20241026183644,14,1001,Greek,alpha beta,alpha gamma,zeta eta,zeta theta,1,"If alpha beta changes to alpha gamma, what does zeta eta change to ?",zeta theta
claude-3-sonnet-20240229,8,20241026183645,14,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?",kappa kappa mu mu
claude-3-sonnet-20240229,9,20241026183646,14,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota mu
claude-3-sonnet-20240229,10,20241026183647,14,1004,Greek,eta theta,eta iota iota,mu nu,mu xi xi,1,"If eta theta changes to eta iota iota, what does mu nu change to ?",mu xi xi
claude-3-sonnet-20240229,11,20241026183648,14,1005,Greek,epsilon zeta,delta zeta,iota iota kappa kappa,theta theta kappa kappa,1,"If epsilon zeta changes to delta zeta, what does iota iota kappa kappa change to ?",theta theta lambda lambda
claude-3-sonnet-20240229,12,20241026183649,14,1001,Symbol,* @,* %,~ $,~ {,1,"If * @ changes to * %, what does ~ $ change to ?",~ &
claude-3-sonnet-20240229,13,20241026183650,14,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?",~ ~
claude-3-sonnet-20240229,14,20241026183651,14,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?",~ (
claude-3-sonnet-20240229,15,20241026183651,14,1004,Symbol,# ~,# $ $,= :,= ) ),1,"If # ~ changes to # $ $, what does = : change to ?",= )
claude-3-sonnet-20240229,16,20241026183652,14,1005,Symbol,# ~,^ ~,= = : :,{ { : :,1,"If # ~ changes to ^ ~, what does = = : : change to ?","k
j k l
g i
k"
