model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
gpt-4o-2024-08-06,1,20241026191344,35,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4o-2024-08-06,2,20241026191345,35,1001,Latin,d e,d f,h i,h j,1,"If d e changes to d f, what does h i change to ?",h j
gpt-4o-2024-08-06,3,20241026191345,35,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i i l l
gpt-4o-2024-08-06,4,20241026191345,35,1003,Latin,c d,c f,g h,g j,1,"If c d changes to c f, what does g h change to ?",g j
gpt-4o-2024-08-06,5,20241026191346,35,1004,Latin,e f,e g g,j k,j l l,1,"If e f changes to e g g, what does j k change to ?",j l l
gpt-4o-2024-08-06,6,20241026191346,35,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j j l l
gpt-4o-2024-08-06,7,20241026191346,35,1001,Greek,epsilon zeta,epsilon eta,iota kappa,iota lambda,1,"If epsilon zeta changes to epsilon eta, what does iota kappa change to ?",iota lambda
gpt-4o-2024-08-06,8,20241026191347,35,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?",theta theta kappa kappa
gpt-4o-2024-08-06,9,20241026191347,35,1003,Greek,alpha beta,alpha delta,epsilon zeta,epsilon theta,1,"If alpha beta changes to alpha delta, what does epsilon zeta change to ?",epsilon theta
gpt-4o-2024-08-06,10,20241026191347,35,1004,Greek,eta theta,eta iota iota,mu nu,mu xi xi,1,"If eta theta changes to eta iota iota, what does mu nu change to ?",mu xi xi
gpt-4o-2024-08-06,11,20241026191348,35,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?",zeta zeta theta theta
gpt-4o-2024-08-06,12,20241026191348,35,1001,Symbol,! ^,! #,$ {,$ =,1,"If ! ^ changes to ! #, what does $ { change to ?",$ =
gpt-4o-2024-08-06,13,20241026191348,35,1002,Symbol,@ %,@ @ ! !,^ #,^ ^ ~ ~,1,"If @ % changes to @ @ ! !, what does ^ # change to ?",^ ^ ~ ~
gpt-4o-2024-08-06,14,20241026191349,35,1003,Symbol,@ %,@ ^,% !,% #,1,"If @ % changes to @ ^, what does % ! change to ?",^ #
gpt-4o-2024-08-06,15,20241026191349,35,1004,Symbol,# ~,# $ $,= :,= ) ),1,"If # ~ changes to # $ $, what does = : change to ?",= ) )
gpt-4o-2024-08-06,16,20241026191350,35,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?",% % { {
