model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,12,20241026192310,21,1001,Symbol,* @,* %,^ #,^ ~,1,"If * @ changes to * %, what does ^ # change to ?","k
c c
k l
k l"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,13,20241026192311,21,1002,Symbol,% !,% % ^ ^,# ~,# # $ $,1,"If % ! changes to % % ^ ^, what does # ~ change to ?","k
k
k
k
k
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,14,20241026192311,21,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?",k {
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15,20241026192312,21,1004,Symbol,! ^,! # #,$ {,$ = =,1,"If ! ^ changes to ! # #, what does $ { change to ?","k
k
k
k
k
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,16,20241026192313,21,1005,Symbol,~ $,# $,: : ) ),= = ) ),1,"If ~ $ changes to # $, what does : : ) ) change to ?","k : 
k :
k :
k : 
"
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0,20241026192321,21,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1,20241026192335,21,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2,20241026192345,21,1001,Latin,a b,a c,e f,e g,1,"If a b changes to a c, what does e f change to ?",e g
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3,20241026192354,21,1002,Latin,d e,d d f f,j k,j j l l,1,"If d e changes to d d f f, what does j k change to ?",j j l l
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,4,20241026192416,21,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?",k n
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,5,20241026192437,21,1004,Latin,c d,c e e,h i,h j j,1,"If c d changes to c e e, what does h i change to ?",h j j
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6,20241026192442,21,1005,Latin,g h,f h,n n o o,m m o o,1,"If g h changes to f h, what does n n o o change to ?",m m o o
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7,20241026192444,21,1001,Greek,beta gamma,beta delta,zeta eta,zeta theta,1,"If beta gamma changes to beta delta, what does zeta eta change to ?",zeta theta
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8,20241026192457,21,1002,Greek,gamma delta,gamma gamma epsilon epsilon,iota kappa,iota iota lambda lambda,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does iota kappa change to ?",iota iota lambda lambda
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9,20241026192500,21,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota lambda
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,10,20241026192505,21,1004,Greek,epsilon zeta,epsilon eta eta,kappa lambda,kappa mu mu,1,"If epsilon zeta changes to epsilon eta eta, what does kappa lambda change to ?",kappa lambda lambda
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,11,20241026192506,21,1005,Greek,zeta eta,epsilon eta,kappa kappa lambda lambda,iota iota lambda lambda,1,"If zeta eta changes to epsilon eta, what does kappa kappa lambda lambda change to ?",iota iota lambda lambda
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,12,20241026192507,21,1001,Symbol,* @,* %,^ #,^ ~,1,"If * @ changes to * %, what does ^ # change to ?",^ %
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,13,20241026192508,21,1002,Symbol,% !,% % ^ ^,# ~,# # $ $,1,"If % ! changes to % % ^ ^, what does # ~ change to ?",# # $ $
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,14,20241026192509,21,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?",~ {
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15,20241026192510,21,1004,Symbol,! ^,! # #,$ {,$ = =,1,"If ! ^ changes to ! # #, what does $ { change to ?",$ { {
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,16,20241026192511,21,1005,Symbol,~ $,# $,: : ) ),= = ) ),1,"If ~ $ changes to # $, what does : : ) ) change to ?",# : )
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0,20241026192511,21,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,1,20241026192512,21,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2,20241026192513,21,1001,Latin,a b,a c,e f,e g,1,"If a b changes to a c, what does e f change to ?",e g
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,3,20241026192514,21,1002,Latin,d e,d d f f,j k,j j l l,1,"If d e changes to d d f f, what does j k change to ?",j k j j l l
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,4,20241026192515,21,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?",k n
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,5,20241026192516,21,1004,Latin,c d,c e e,h i,h j j,1,"If c d changes to c e e, what does h i change to ?",h j j
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,6,20241026192517,21,1005,Latin,g h,f h,n n o o,m m o o,1,"If g h changes to f h, what does n n o o change to ?",m n o o
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,7,20241026192518,21,1001,Greek,beta gamma,beta delta,zeta eta,zeta theta,1,"If beta gamma changes to beta delta, what does zeta eta change to ?",zeta theta
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,8,20241026192520,21,1002,Greek,gamma delta,gamma gamma epsilon epsilon,iota kappa,iota iota lambda lambda,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does iota kappa change to ?",iota iota lambda lambda
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,9,20241026192520,21,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota lambda
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,10,20241026192521,21,1004,Greek,epsilon zeta,epsilon eta eta,kappa lambda,kappa mu mu,1,"If epsilon zeta changes to epsilon eta eta, what does kappa lambda change to ?",kappa mu mu
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,11,20241026192523,21,1005,Greek,zeta eta,epsilon eta,kappa kappa lambda lambda,iota iota lambda lambda,1,"If zeta eta changes to epsilon eta, what does kappa kappa lambda lambda change to ?",iota iota lambda lambda
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,12,20241026192523,21,1001,Symbol,* @,* %,^ #,^ ~,1,"If * @ changes to * %, what does ^ # change to ?",^ ~
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,13,20241026192524,21,1002,Symbol,% !,% % ^ ^,# ~,# # $ $,1,"If % ! changes to % % ^ ^, what does # ~ change to ?",# ~ # # $ $
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,14,20241026192525,21,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?",~ {
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,15,20241026192527,21,1004,Symbol,! ^,! # #,$ {,$ = =,1,"If ! ^ changes to ! # #, what does $ { change to ?",$ { $ $ =
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,16,20241026192528,21,1005,Symbol,~ $,# $,: : ) ),= = ) ),1,"If ~ $ changes to # $, what does : : ) ) change to ?",# : ) )
google/gemma-2-27b-it,0,20241026192530,21,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
google/gemma-2-27b-it,1,20241026192531,21,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?","j k k 
"
google/gemma-2-27b-it,2,20241026192531,21,1001,Latin,a b,a c,e f,e g,1,"If a b changes to a c, what does e f change to ?","e g 
"
google/gemma-2-27b-it,3,20241026192534,21,1002,Latin,d e,d d f f,j k,j j l l,1,"If d e changes to d d f f, what does j k change to ?","j j l l 
"
google/gemma-2-27b-it,4,20241026192535,21,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?","k m 
"
google/gemma-2-27b-it,5,20241026192535,21,1004,Latin,c d,c e e,h i,h j j,1,"If c d changes to c e e, what does h i change to ?","h j j 
"
google/gemma-2-27b-it,6,20241026192536,21,1005,Latin,g h,f h,n n o o,m m o o,1,"If g h changes to f h, what does n n o o change to ?","m m o o 
"
google/gemma-2-27b-it,7,20241026192539,21,1001,Greek,beta gamma,beta delta,zeta eta,zeta theta,1,"If beta gamma changes to beta delta, what does zeta eta change to ?","zeta theta 
"
google/gemma-2-27b-it,8,20241026192539,21,1002,Greek,gamma delta,gamma gamma epsilon epsilon,iota kappa,iota iota lambda lambda,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does iota kappa change to ?","iota iota lambda lambda 
"
google/gemma-2-27b-it,9,20241026192540,21,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?","iota lambda 
"
google/gemma-2-27b-it,10,20241026192541,21,1004,Greek,epsilon zeta,epsilon eta eta,kappa lambda,kappa mu mu,1,"If epsilon zeta changes to epsilon eta eta, what does kappa lambda change to ?","kappa mu mu 
"
google/gemma-2-27b-it,11,20241026192541,21,1005,Greek,zeta eta,epsilon eta,kappa kappa lambda lambda,iota iota lambda lambda,1,"If zeta eta changes to epsilon eta, what does kappa kappa lambda lambda change to ?","iota iota mu mu 
"
google/gemma-2-27b-it,12,20241026192544,21,1001,Symbol,* @,* %,^ #,^ ~,1,"If * @ changes to * %, what does ^ # change to ?",^ $
google/gemma-2-27b-it,13,20241026192545,21,1002,Symbol,% !,% % ^ ^,# ~,# # $ $,1,"If % ! changes to % % ^ ^, what does # ~ change to ?",# $$
google/gemma-2-27b-it,14,20241026192545,21,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?",~ {
google/gemma-2-27b-it,15,20241026192546,21,1004,Symbol,! ^,! # #,$ {,$ = =,1,"If ! ^ changes to ! # #, what does $ { change to ?",$ $$
google/gemma-2-27b-it,16,20241026192546,21,1005,Symbol,~ $,# $,: : ) ),= = ) ),1,"If ~ $ changes to # $, what does : : ) ) change to ?",# ) )
google/gemma-2-9b-it,0,20241026192547,21,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?","k 
"
google/gemma-2-9b-it,1,20241026192547,21,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?","j k k 
"
google/gemma-2-9b-it,2,20241026192548,21,1001,Latin,a b,a c,e f,e g,1,"If a b changes to a c, what does e f change to ?","e g 
"
google/gemma-2-9b-it,3,20241026192548,21,1002,Latin,d e,d d f f,j k,j j l l,1,"If d e changes to d d f f, what does j k change to ?","j j l l 
"
google/gemma-2-9b-it,4,20241026192549,21,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?","k n 
"
google/gemma-2-9b-it,5,20241026192549,21,1004,Latin,c d,c e e,h i,h j j,1,"If c d changes to c e e, what does h i change to ?","h j j 
"
google/gemma-2-9b-it,6,20241026192550,21,1005,Latin,g h,f h,n n o o,m m o o,1,"If g h changes to f h, what does n n o o change to ?","n n p p 
"
google/gemma-2-9b-it,7,20241026192550,21,1001,Greek,beta gamma,beta delta,zeta eta,zeta theta,1,"If beta gamma changes to beta delta, what does zeta eta change to ?","zeta theta 
"
google/gemma-2-9b-it,8,20241026192551,21,1002,Greek,gamma delta,gamma gamma epsilon epsilon,iota kappa,iota iota lambda lambda,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does iota kappa change to ?","iota lambda lambda 
"
google/gemma-2-9b-it,9,20241026192552,21,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?","iota lambda 
"
google/gemma-2-9b-it,10,20241026192552,21,1004,Greek,epsilon zeta,epsilon eta eta,kappa lambda,kappa mu mu,1,"If epsilon zeta changes to epsilon eta eta, what does kappa lambda change to ?","kappa mu mu 
"
google/gemma-2-9b-it,11,20241026192553,21,1005,Greek,zeta eta,epsilon eta,kappa kappa lambda lambda,iota iota lambda lambda,1,"If zeta eta changes to epsilon eta, what does kappa kappa lambda lambda change to ?","kappa lambda mu mu 
"
google/gemma-2-9b-it,12,20241026192553,21,1001,Symbol,* @,* %,^ #,^ ~,1,"If * @ changes to * %, what does ^ # change to ?","^ $ 
"
google/gemma-2-9b-it,13,20241026192554,21,1002,Symbol,% !,% % ^ ^,# ~,# # $ $,1,"If % ! changes to % % ^ ^, what does # ~ change to ?","# ~ ~ ^ ^ 
"
google/gemma-2-9b-it,14,20241026192554,21,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?","~ { 


"
google/gemma-2-9b-it,15,20241026192555,21,1004,Symbol,! ^,! # #,$ {,$ = =,1,"If ! ^ changes to ! # #, what does $ { change to ?","$ % % 
"
google/gemma-2-9b-it,16,20241026192555,21,1005,Symbol,~ $,# $,: : ) ),= = ) ),1,"If ~ $ changes to # $, what does : : ) ) change to ?",": : # # 
"
