model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,5,20241026195542,44,1004,Latin,e f,e g g,j k,j l l,1,"If e f changes to e g g, what does j k change to ?",j l l
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6,20241026195543,44,1005,Latin,c d,b d,m m n n,l l n n,1,"If c d changes to b d, what does m m n n change to ?",l l n n
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7,20241026195544,44,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?",theta kappa
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8,20241026195545,44,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?",kappa kappa zeta zeta
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9,20241026195545,44,1003,Greek,delta epsilon,delta eta,theta iota,theta lambda,1,"If delta epsilon changes to delta eta, what does theta iota change to ?",theta theta
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,10,20241026195546,44,1004,Greek,eta theta,eta iota iota,mu nu,mu xi xi,1,"If eta theta changes to eta iota iota, what does mu nu change to ?",mu xi xi
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,11,20241026195547,44,1005,Greek,beta gamma,alpha gamma,nu nu xi xi,mu mu xi xi,1,"If beta gamma changes to alpha gamma, what does nu nu xi xi change to ?",mu mu xi xi
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,12,20241026195547,44,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?",~ #
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,13,20241026195548,44,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?",~ ~ # #
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,14,20241026195549,44,1003,Symbol,^ #,^ $,# ~,# {,1,"If ^ # changes to ^ $, what does # ~ change to ?",# $
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15,20241026195556,44,1004,Symbol,# ~,# $ $,= :,= ) ),1,"If # ~ changes to # $ $, what does = : change to ?",= ) )
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,16,20241026195558,44,1005,Symbol,^ #,! #,= = : :,{ { : :,1,"If ^ # changes to ! #, what does = = : : change to ?",= = ) :
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0,20241026195558,44,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,1,20241026195559,44,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2,20241026195603,44,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?",g i
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,3,20241026195604,44,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?",k k m m
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,4,20241026195605,44,1003,Latin,f g,f i,j k,j m,1,"If f g changes to f i, what does j k change to ?",j m
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,5,20241026195606,44,1004,Latin,e f,e g g,j k,j l l,1,"If e f changes to e g g, what does j k change to ?",j l l
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,6,20241026195607,44,1005,Latin,c d,b d,m m n n,l l n n,1,"If c d changes to b d, what does m m n n change to ?",l l n n
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,7,20241026195608,44,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?",theta kappa
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,8,20241026195609,44,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?",kappa kappa mu mu
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,9,20241026195610,44,1003,Greek,delta epsilon,delta eta,theta iota,theta lambda,1,"If delta epsilon changes to delta eta, what does theta iota change to ?",theta kappa
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,10,20241026195611,44,1004,Greek,eta theta,eta iota iota,mu nu,mu xi xi,1,"If eta theta changes to eta iota iota, what does mu nu change to ?",mu xi xi
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,11,20241026195612,44,1005,Greek,beta gamma,alpha gamma,nu nu xi xi,mu mu xi xi,1,"If beta gamma changes to alpha gamma, what does nu nu xi xi change to ?",mu mu xi xi
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,12,20241026195613,44,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?",~ #
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,13,20241026195614,44,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?",~ ~ # #
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,14,20241026195615,44,1003,Symbol,^ #,^ $,# ~,# {,1,"If ^ # changes to ^ $, what does # ~ change to ?",# $
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,15,20241026195616,44,1004,Symbol,# ~,# $ $,= :,= ) ),1,"If # ~ changes to # $ $, what does = : change to ?",= $ $
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,16,20241026195617,44,1005,Symbol,^ #,! #,= = : :,{ { : :,1,"If ^ # changes to ! #, what does = = : : change to ?",! ! : :
google/gemma-2-27b-it,0,20241026195618,44,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
google/gemma-2-27b-it,1,20241026195618,44,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?","j k k 
"
google/gemma-2-27b-it,2,20241026195619,44,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?","g i 
"
google/gemma-2-27b-it,3,20241026195619,44,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?","k k g g 
"
google/gemma-2-27b-it,4,20241026195627,44,1003,Latin,f g,f i,j k,j m,1,"If f g changes to f i, what does j k change to ?","j i 
"
google/gemma-2-27b-it,5,20241026195627,44,1004,Latin,e f,e g g,j k,j l l,1,"If e f changes to e g g, what does j k change to ?","j g g 
"
google/gemma-2-27b-it,6,20241026195630,44,1005,Latin,c d,b d,m m n n,l l n n,1,"If c d changes to b d, what does m m n n change to ?","b m n n 
"
google/gemma-2-27b-it,7,20241026195636,44,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?","theta kappa 
"
google/gemma-2-27b-it,8,20241026195641,44,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?","kappa lambda zeta zeta 
"
google/gemma-2-27b-it,9,20241026195643,44,1003,Greek,delta epsilon,delta eta,theta iota,theta lambda,1,"If delta epsilon changes to delta eta, what does theta iota change to ?","theta eta 
"
google/gemma-2-27b-it,10,20241026195644,44,1004,Greek,eta theta,eta iota iota,mu nu,mu xi xi,1,"If eta theta changes to eta iota iota, what does mu nu change to ?","mu nu nu 
"
google/gemma-2-27b-it,11,20241026195646,44,1005,Greek,beta gamma,alpha gamma,nu nu xi xi,mu mu xi xi,1,"If beta gamma changes to alpha gamma, what does nu nu xi xi change to ?","alpha xi xi 
"
google/gemma-2-27b-it,12,20241026195646,44,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?","~ ^ 
"
google/gemma-2-27b-it,13,20241026195646,44,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?","~ ~ # # 
"
google/gemma-2-27b-it,14,20241026195649,44,1003,Symbol,^ #,^ $,# ~,# {,1,"If ^ # changes to ^ $, what does # ~ change to ?","$ ~ 
"
google/gemma-2-27b-it,15,20241026195653,44,1004,Symbol,# ~,# $ $,= :,= ) ),1,"If # ~ changes to # $ $, what does = : change to ?","= $ $ 
"
google/gemma-2-27b-it,16,20241026195654,44,1005,Symbol,^ #,! #,= = : :,{ { : :,1,"If ^ # changes to ! #, what does = = : : change to ?","! ! : : 
"
google/gemma-2-9b-it,0,20241026195654,44,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?","k 
"
google/gemma-2-9b-it,1,20241026195655,44,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?","j k k 
"
google/gemma-2-9b-it,2,20241026195655,44,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?","g i 
"
google/gemma-2-9b-it,3,20241026195656,44,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?","k l l m 
"
google/gemma-2-9b-it,4,20241026195656,44,1003,Latin,f g,f i,j k,j m,1,"If f g changes to f i, what does j k change to ?","j l 
"
google/gemma-2-9b-it,5,20241026195657,44,1004,Latin,e f,e g g,j k,j l l,1,"If e f changes to e g g, what does j k change to ?","j l l 
"
google/gemma-2-9b-it,6,20241026195658,44,1005,Latin,c d,b d,m m n n,l l n n,1,"If c d changes to b d, what does m m n n change to ?","b d m m n n 
"
google/gemma-2-9b-it,7,20241026195659,44,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?","theta kappa 
"
google/gemma-2-9b-it,8,20241026195659,44,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?","kappa lambda zeta zeta 
"
google/gemma-2-9b-it,9,20241026195700,44,1003,Greek,delta epsilon,delta eta,theta iota,theta lambda,1,"If delta epsilon changes to delta eta, what does theta iota change to ?","theta kappa 
"
google/gemma-2-9b-it,10,20241026195701,44,1004,Greek,eta theta,eta iota iota,mu nu,mu xi xi,1,"If eta theta changes to eta iota iota, what does mu nu change to ?","mu nu xi 
"
google/gemma-2-9b-it,11,20241026195701,44,1005,Greek,beta gamma,alpha gamma,nu nu xi xi,mu mu xi xi,1,"If beta gamma changes to alpha gamma, what does nu nu xi xi change to ?","omega nu xi xi 
"
google/gemma-2-9b-it,12,20241026195702,44,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?","~ # 
"
google/gemma-2-9b-it,13,20241026195703,44,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?","~ # # $ $ 
"
google/gemma-2-9b-it,14,20241026195703,44,1003,Symbol,^ #,^ $,# ~,# {,1,"If ^ # changes to ^ $, what does # ~ change to ?","# $ 


"
google/gemma-2-9b-it,15,20241026195704,44,1004,Symbol,# ~,# $ $,= :,= ) ),1,"If # ~ changes to # $ $, what does = : change to ?","= : : $ 
"
google/gemma-2-9b-it,16,20241026195704,44,1005,Symbol,^ #,! #,= = : :,{ { : :,1,"If ^ # changes to ! #, what does = = : : change to ?","= = ! ! 
"
