model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
claude-3-5-sonnet-20241022,15,20241026201614,31,1004,Symbol,! ^,! # #,$ {,$ = =,1,"If ! ^ changes to ! # #, what does $ { change to ?",$ = =
claude-3-5-sonnet-20241022,16,20241026201615,31,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?",) ) $ $
claude-3-sonnet-20240229,0,20241026201616,31,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
claude-3-sonnet-20240229,1,20241026201617,31,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
claude-3-sonnet-20240229,2,20241026201617,31,1001,Latin,a b,a c,g h,g i,1,"If a b changes to a c, what does g h change to ?",g i
claude-3-sonnet-20240229,3,20241026201618,31,1002,Latin,d e,d d f f,j k,j j l l,1,"If d e changes to d d f f, what does j k change to ?",j k l l
claude-3-sonnet-20240229,4,20241026201619,31,1003,Latin,e f,e h,k l,k n,1,"If e f changes to e h, what does k l change to ?",k n
claude-3-sonnet-20240229,5,20241026201619,31,1004,Latin,c d,c e e,h i,h j j,1,"If c d changes to c e e, what does h i change to ?",i j j
claude-3-sonnet-20240229,6,20241026201620,31,1005,Latin,c d,b d,j j k k,i i k k,1,"If c d changes to b d, what does j j k k change to ?",i j l l
claude-3-sonnet-20240229,7,20241026201621,31,1001,Greek,alpha beta,alpha gamma,zeta eta,zeta theta,1,"If alpha beta changes to alpha gamma, what does zeta eta change to ?",zeta theta
claude-3-sonnet-20240229,8,20241026201622,31,1002,Greek,gamma delta,gamma gamma epsilon epsilon,iota kappa,iota iota lambda lambda,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does iota kappa change to ?",iota kappa lambda lambda
claude-3-sonnet-20240229,9,20241026201623,31,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota lambda
claude-3-sonnet-20240229,10,20241026201624,31,1004,Greek,epsilon zeta,epsilon eta eta,kappa lambda,kappa mu mu,1,"If epsilon zeta changes to epsilon eta eta, what does kappa lambda change to ?",kappa mu mu
claude-3-sonnet-20240229,11,20241026201626,31,1005,Greek,beta gamma,alpha gamma,zeta zeta eta eta,epsilon epsilon eta eta,1,"If beta gamma changes to alpha gamma, what does zeta zeta eta eta change to ?",upsilon upsilon theta theta
claude-3-sonnet-20240229,12,20241026201627,31,1001,Symbol,* @,* %,~ $,~ {,1,"If * @ changes to * %, what does ~ $ change to ?",~ %
claude-3-sonnet-20240229,13,20241026201629,31,1002,Symbol,% !,% % ^ ^,# ~,# # $ $,1,"If % ! changes to % % ^ ^, what does # ~ change to ?","k
j k k
g i
j"
claude-3-sonnet-20240229,14,20241026201630,31,1003,Symbol,@ %,@ ^,# ~,# {,1,"If @ % changes to @ ^, what does # ~ change to ?",# &
claude-3-sonnet-20240229,15,20241026201631,31,1004,Symbol,! ^,! # #,$ {,$ = =,1,"If ! ^ changes to ! # #, what does $ { change to ?",If you provided an analogy involving symbols from the
claude-3-sonnet-20240229,16,20241026201633,31,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?",$ $
