model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,11,20241026182611,9,1005,Greek,beta gamma,alpha gamma,zeta zeta eta eta,epsilon epsilon eta eta,1,"If beta gamma changes to alpha gamma, what does zeta zeta eta eta change to ?",xi xi eta eta
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,12,20241026182612,9,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?",~ #
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,13,20241026182612,9,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?",~ ~ # #
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,14,20241026182613,9,1003,Symbol,% !,% #,! ^,! ~,1,"If % ! changes to % #, what does ! ^ change to ?",! #
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15,20241026182614,9,1004,Symbol,% !,% ^ ^,~ $,~ { {,1,"If % ! changes to % ^ ^, what does ~ $ change to ?",~ # #
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,16,20241026182615,9,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?",~ ~ @ @
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0,20241026182616,9,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,1,20241026182617,9,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2,20241026182618,9,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?",g i
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,3,20241026182619,9,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?",k k m m
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,4,20241026182620,9,1003,Latin,d e,d g,h i,h k,1,"If d e changes to d g, what does h i change to ?",h k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,5,20241026182620,9,1004,Latin,b c,b d d,g h,g i i,1,"If b c changes to b d d, what does g h change to ?",g i i
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,6,20241026182621,9,1005,Latin,c d,b d,j j k k,i i k k,1,"If c d changes to b d, what does j j k k change to ?",i i k k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,7,20241026182622,9,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?",theta kappa
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,8,20241026182623,9,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?",kappa kappa mu mu
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,9,20241026182624,9,1003,Greek,beta gamma,beta epsilon,zeta eta,zeta iota,1,"If beta gamma changes to beta epsilon, what does zeta eta change to ?",zeta theta
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,10,20241026182625,9,1004,Greek,delta epsilon,delta zeta zeta,iota kappa,iota lambda lambda,1,"If delta epsilon changes to delta zeta zeta, what does iota kappa change to ?",iota mu mu
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,11,20241026182627,9,1005,Greek,beta gamma,alpha gamma,zeta zeta eta eta,epsilon epsilon eta eta,1,"If beta gamma changes to alpha gamma, what does zeta zeta eta eta change to ?",epsilon epsilon eta eta
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,12,20241026182628,9,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?",~ #
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,13,20241026182629,9,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?",~ ~ # #
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,14,20241026182630,9,1003,Symbol,% !,% #,! ^,! ~,1,"If % ! changes to % #, what does ! ^ change to ?",! #
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,15,20241026182631,9,1004,Symbol,% !,% ^ ^,~ $,~ { {,1,"If % ! changes to % ^ ^, what does ~ $ change to ?",~ # #
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,16,20241026182632,9,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?",~ ~ ! !
google/gemma-2-27b-it,0,20241026182633,9,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
google/gemma-2-27b-it,1,20241026182634,9,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?","j k k 
"
google/gemma-2-27b-it,2,20241026182638,9,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?","g i 
"
google/gemma-2-27b-it,3,20241026182641,9,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?","k k g g 
"
google/gemma-2-27b-it,4,20241026182644,9,1003,Latin,d e,d g,h i,h k,1,"If d e changes to d g, what does h i change to ?","h k 
"
google/gemma-2-27b-it,5,20241026182645,9,1004,Latin,b c,b d d,g h,g i i,1,"If b c changes to b d d, what does g h change to ?","g h h 
"
google/gemma-2-27b-it,6,20241026182646,9,1005,Latin,c d,b d,j j k k,i i k k,1,"If c d changes to b d, what does j j k k change to ?","j j d d 
"
google/gemma-2-27b-it,7,20241026182646,9,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?","theta kappa 
"
google/gemma-2-27b-it,8,20241026182647,9,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?","kappa lambda zeta zeta 
"
google/gemma-2-27b-it,9,20241026182647,9,1003,Greek,beta gamma,beta epsilon,zeta eta,zeta iota,1,"If beta gamma changes to beta epsilon, what does zeta eta change to ?","zeta theta 
"
google/gemma-2-27b-it,10,20241026182648,9,1004,Greek,delta epsilon,delta zeta zeta,iota kappa,iota lambda lambda,1,"If delta epsilon changes to delta zeta zeta, what does iota kappa change to ?","iota lambda zeta zeta 
"
google/gemma-2-27b-it,11,20241026182648,9,1005,Greek,beta gamma,alpha gamma,zeta zeta eta eta,epsilon epsilon eta eta,1,"If beta gamma changes to alpha gamma, what does zeta zeta eta eta change to ?","alpha alpha eta eta 
"
google/gemma-2-27b-it,12,20241026182649,9,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?",~ {
google/gemma-2-27b-it,13,20241026182650,9,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?",~ $ # #
google/gemma-2-27b-it,14,20241026182650,9,1003,Symbol,% !,% #,! ^,! ~,1,"If % ! changes to % #, what does ! ^ change to ?","! # 
"
google/gemma-2-27b-it,15,20241026182652,9,1004,Symbol,% !,% ^ ^,~ $,~ { {,1,"If % ! changes to % ^ ^, what does ~ $ change to ?","~ { { 
"
google/gemma-2-27b-it,16,20241026182653,9,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?","@ @ $ $ 
"
google/gemma-2-9b-it,0,20241026182654,9,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?","k 
"
google/gemma-2-9b-it,1,20241026182654,9,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?","j k k 
"
google/gemma-2-9b-it,2,20241026182655,9,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?","g i 
"
google/gemma-2-9b-it,3,20241026182655,9,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?","k l l m 
"
google/gemma-2-9b-it,4,20241026182656,9,1003,Latin,d e,d g,h i,h k,1,"If d e changes to d g, what does h i change to ?","h j 
"
google/gemma-2-9b-it,5,20241026182656,9,1004,Latin,b c,b d d,g h,g i i,1,"If b c changes to b d d, what does g h change to ?","g h h 
"
google/gemma-2-9b-it,6,20241026182657,9,1005,Latin,c d,b d,j j k k,i i k k,1,"If c d changes to b d, what does j j k k change to ?","j b k k 
"
google/gemma-2-9b-it,7,20241026182657,9,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?","theta kappa 
"
google/gemma-2-9b-it,8,20241026182658,9,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?","kappa lambda lambda lambda 
"
google/gemma-2-9b-it,9,20241026182658,9,1003,Greek,beta gamma,beta epsilon,zeta eta,zeta iota,1,"If beta gamma changes to beta epsilon, what does zeta eta change to ?","zeta theta 
"
google/gemma-2-9b-it,10,20241026182659,9,1004,Greek,delta epsilon,delta zeta zeta,iota kappa,iota lambda lambda,1,"If delta epsilon changes to delta zeta zeta, what does iota kappa change to ?","iota lambda 
"
google/gemma-2-9b-it,11,20241026182659,9,1005,Greek,beta gamma,alpha gamma,zeta zeta eta eta,epsilon epsilon eta eta,1,"If beta gamma changes to alpha gamma, what does zeta zeta eta eta change to ?","alpha zeta eta eta 
"
google/gemma-2-9b-it,12,20241026182700,9,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?","~ # 
"
google/gemma-2-9b-it,13,20241026182700,9,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?","~ # # 


"
google/gemma-2-9b-it,14,20241026182701,9,1003,Symbol,% !,% #,! ^,! ~,1,"If % ! changes to % #, what does ! ^ change to ?","! % 
"
google/gemma-2-9b-it,15,20241026182702,9,1004,Symbol,% !,% ^ ^,~ $,~ { {,1,"If % ! changes to % ^ ^, what does ~ $ change to ?","~ # # 
"
google/gemma-2-9b-it,16,20241026182702,9,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?","~ ~ @ @ 
"
